PC_1,PC_2
-9681.832549744939,-23660.023950573046
-8882.961049318475,-23742.066927892996
-9634.830333102844,-23729.1140270674
-9778.024708398338,-23768.40425209701
-9855.550788405826,-22892.81677881958
-9614.789145504039,-14275.238189313712
-9845.17655543508,-22942.550715285368
-9171.226218139429,-23426.26645760786
-9808.918695958624,-23144.32981597847
-9782.917134630805,-23068.482331529376
-9857.489496740622,-22900.97758194007
-9842.176800721745,-20176.987038673422
-9842.248264677575,-16345.794086090536
-9511.711809070432,-23370.467877041854
-9837.031949735605,-19706.987880318415
-9708.261987309832,-21813.997768672616
-5693.363693604951,-23340.15616768401
-5832.151818491344,-23806.57390198728
-8503.660875991169,-23902.932877055693
-9724.42651505145,-23858.92567601563
-7173.112881841206,-20470.265861393276
-9680.307720934465,-9500.229194529858
-7294.570102295386,-23823.29094884909
-9779.789459008436,-23165.054548900654
-9855.748067649922,-22466.407668721487
-9855.85635688911,-20407.257639994546
-3771.429343074483,-23652.87218937869
-9364.138691384798,-23401.726415878908
-8257.583302282157,-23760.42189079332
-9795.09680831329,-22903.09700316895
-9834.993103058538,-22939.843560368205
-9429.83286192539,1093.4755568076673
-9720.489105990207,-23804.599613271435
-7804.670400752549,-23904.139239279233
-9845.369314794567,-23837.805385025527
-9756.28343563652,-23667.49221819821
-9248.754546074997,-23472.098727360124
-9849.06082842612,-22948.882466981602
-9877.667618657386,-3996.1403295091964
-9612.827253818796,-23437.58878705363
-9338.311902725278,-23501.996841747114
-9861.859283295158,-21558.27929907322
-9851.805483956645,-20499.297252149572
-3328.8030937311773,-23125.209690230677
-9215.181115346179,-23587.783103663674
-9414.249688449905,-22922.684427089946
-8929.419106727857,-23508.78763576765
-9778.495357368953,-23455.257629884756
-9901.61484743314,-2811.0031242608566
-9660.280876057075,-23768.877957854518
-9830.062158234396,-23334.58262020621
-8814.237924338646,-23504.93432439325
-9515.222391410534,-23496.284888884496
-9793.431677265518,-23295.78946008086
-9813.977537155582,-23131.344542907475
-9841.214375411782,-23137.585569257815
-9855.728306214283,-22885.820796850778
-7881.024821915051,-23593.41192399004
-9837.556557937469,-22721.84411597365
-9772.76845712953,-23658.13499579851
-9035.490930384289,-23824.51373653026
-9844.277045138213,-23464.915238192832
-9840.382280977066,-18057.75066057601
-9787.602203577662,-21.994079793382173
-9600.461474032283,-13581.810337182867
-9217.563950846012,-23600.696795679145
-9787.673626013446,-23153.487567859964
-9770.745228779628,-23492.36871730707
-4004.7234968606344,-23525.40032260037
-9391.867798376152,-4383.426746832696
-9178.024330780603,-23385.10301305131
-9670.303099750163,-23122.099930530596
-9817.790750605318,-21845.1898454887
-9617.257625789991,-23714.07786001055
-9082.367114740284,-19357.17445369744
-9647.177265599159,-23780.16417790782
-9498.934312251351,-12623.95337631629
-9756.248306284748,-22819.91086087782
-8257.358802064633,-23463.469542975807
-9070.55406515873,-7475.471408237973
-9447.525094373654,-23730.779018587866
-9841.694557650138,-23457.029243598976
-9768.514064699562,-23257.350655296304
-9832.277825499905,-22965.37966585396
-9854.98442446855,-22875.66511627485
-9206.891584256136,-23801.04605601261
-9842.069357240487,-22815.94606084043
-9692.48933254118,-23645.812469926153
-9798.958336865664,-23712.749479385297
-9491.036195902409,-23846.380959714763
-9825.596244652466,-23522.66598054641
-9658.806891268692,-22528.057118697157
-9735.263888913549,-23584.61003398596
-9604.301212849643,-23000.573897474962
-9684.273935727435,-23626.191425506586
-9820.594050146845,-23401.902810356514
-9807.564518610568,-23635.578416550376
-9785.63075105549,-23274.80189101514
-9268.686384793315,-5787.036998144484
-9777.36161474987,-23338.512776122134
-9015.4553458502,-23785.533509927227
-9843.07200039045,-23437.25497216054
-6647.551252483072,-23711.915597837087
-9832.23923761198,-23441.84557284423
-9414.667199148616,-9612.3058150346
-9575.995393462319,-22304.174273087167
-9810.866963584182,-21918.83036936257
-9672.12783090538,-23245.416873030852
-9692.498332419384,-23676.966203281077
-8896.784400486133,-23820.42406746951
-7764.955751048567,-23695.178426430622
-9226.17274552127,-23771.41095981902
-9779.064269192855,-23379.754252499766
-9841.643438547797,-23056.750044552587
-9865.312316505568,-19588.303376112595
-9709.948990425346,-23450.137295861077
-9826.05938590139,-23432.82260129151
-9849.067476976914,-9297.590191815609
-9836.873778523857,-23483.525388140584
-1093.1307829034592,-12604.627834944104
-9685.438168317685,-19010.855034493645
-9565.940091689808,-19419.70042251608
-9834.144746597072,-20320.155450475635
-9822.438204600143,-17852.972077910832
-9860.029271250112,-22788.40459193201
-9766.344959684411,-23721.972843826232
-9697.610401098133,-23833.868010005328
-9743.879157129426,-23679.076470310214
-9812.562203526275,-23183.594517851063
-9795.941323229963,-23382.195161541702
-9861.619089067108,-20053.5845838908
-9801.892551546056,-23405.761721003717
-9822.944200502761,-23498.56808492513
-9854.648119348109,-23042.931722297206
-9802.494058331169,-22853.673542999983
-9764.918521013635,-17002.584234056976
-8123.423653784644,-23065.688086735252
-8884.124947966882,-23811.09692014108
-9647.554753163406,-23777.0387394198
-9731.65461898876,-23694.515985947204
-9456.288682317252,-23771.93276177043
-9757.832075795452,-23746.871311481253
-9611.940593119236,-23488.93346837253
-9712.083288721942,-23475.29931014864
-9805.666436717018,-23463.597149750753
-9839.925823295018,-23378.579516863072
-9309.031775639989,-23270.207114086803
-9849.514454362907,-23324.469597241066
-9661.334905824864,-23667.57458586641
-9653.223517993205,-22508.883815837577
-9780.731611141062,-23365.441603102223
-9116.582984849956,-22399.242547931382
-9785.36621566507,-22150.012434365923
-8810.648757248118,-23343.000499423048
-9852.077601011073,-23579.230996828046
-9031.775901538664,-23861.234948866102
-9680.692409601577,88689.4214538151
-9039.112371390624,47930.04123398602
-9825.342985575848,-23334.979508963785
-9897.808680296463,4800.289202949234
-9728.99460952004,-23680.401540083396
-9836.96481149693,-23093.636697382066
-9833.107429259302,-22247.157671954723
-9841.051338571762,-23013.335323402844
-9864.999759884762,-19262.181431432222
-9833.749553226928,-18858.389325992386
-9832.043244497665,-19443.977894405143
-9665.350192935437,-23209.30355379573
-9842.808592181407,-22768.724088514144
-9776.440538858402,-19618.122324021017
-9026.334281662586,-7529.232305002163
-9753.91101991918,-22912.15653109473
-8447.604468792539,25784.77402036356
-8213.588482391182,24497.254699820318
-9824.631143288378,-23105.301421585205
-9721.128159268932,-23420.557363566422
-8208.314433779211,-23600.603246234325
-9834.741342456677,-23204.93295247739
-7044.679998583613,-23743.596012261038
-9371.425204646699,-23851.951742211026
-9455.928514444526,-23119.669106649704
-9778.767572862298,-23650.956308182947
-1989.7307730644936,-23833.77791919943
-9856.739973190732,-21376.564899135446
-9857.842172288185,-23596.935150175574
-9859.871593876913,-20986.564651241744
-9586.516908631364,-23297.536914502773
-7699.028280417931,1548.954262634225
-7649.084500700848,1953.9790972971289
-7255.869989209076,696.2752954657448
-9544.651689705812,-6714.174775556042
-7369.49931460274,-8124.424085740902
-9839.608530857924,-23532.541761025863
-9313.412919929582,-7478.747483988206
-9466.52039133292,-23573.475376195744
-9854.309764027654,-22845.33275236745
-9856.654131804991,-23278.440130540475
-9823.149802575992,-23098.39486117824
-9700.268554204624,-23266.159738535192
-9775.476553563596,-23497.922522273726
-9119.757790520986,-23656.608098732744
-9844.323335669542,-22340.33935894185
-9784.046806023956,-23705.951031134544
-9509.123012217582,-23040.759866047487
-9667.5064454571,-22830.177309782663
-9863.176609114975,-5815.626249518923
-9619.711398156156,-17039.036581966142
-9857.57556377332,-12065.79775512279
-9862.058562766775,-22192.967167235143
-9097.82584204637,-21275.496667094452
-9854.800898799414,-12508.24491960487
-9813.72175133463,-23750.561895411913
-9804.774499418825,-23573.068842565288
-9847.717019100199,-23519.341030972362
-9798.787556141922,-23371.918326016134
-9855.34052397708,-23172.260554776905
-9833.542828235897,-23392.779618463177
-9898.403132776531,-7326.487726227337
-9848.308206289526,-18129.926971074474
-9838.719765149524,-22719.455896709573
-9879.487846401,-13747.392946816493
-9837.415895982482,-23602.991381342606
-9682.6911370318,-23710.86299226599
-9809.664482255792,-23691.31590835524
-9800.8967201666,-23158.979158033813
-9712.491863574847,-23729.794262273557
-9853.040197418703,-23076.45186367046
-9646.706681539015,-23766.604063222374
-9834.55605353994,-23567.656028948204
-9209.556732728042,-23429.110300635628
-9848.19186149243,-23183.348130549028
-9816.928441380336,-23246.09291823687
-9854.382071707027,-23104.680975687137
-8103.593410790519,-13834.724360225955
-9839.997405512737,-20995.349793646914
-9834.556546537373,-14172.109130113879
-8857.277113646018,-23825.637511013894
-9835.072336050396,-23175.08664833705
-9798.641242977425,-23639.206247682767
-9853.680715715524,-22563.8215107771
-9562.367393847762,-23701.56098679833
-9248.346267362253,-23815.28291568345
-9806.737792918968,-23773.862419136753
-10021.973770085895,45911.52149428179
-9264.78809335187,-23706.91489618348
-9479.036015199496,-20813.547431169216
-9839.487677986326,-23604.696458747512
-9740.507268597366,-23328.25044158706
-9754.272344317085,-23570.883011341037
-9821.401322217022,-23125.28069003362
-9854.303044399021,-22911.979430937055
-8005.63788540861,-23589.105846317747
-9840.219011633571,-22616.957103597917
-9837.665946303852,-23361.662540573423
-9633.97153661966,-23367.172820912125
-9789.25036318256,-23106.90729392291
-9811.32447210408,-23242.9229809028
-9856.21347025427,-23010.67097278873
-9798.602533532981,-23506.149569959274
-9821.100898130975,-23739.254156813477
-9834.873597611715,-23762.887216497045
-9848.556821033788,-23113.96591374867
-9809.650896324303,-23403.70679379592
-9783.158848680261,-23174.608658482182
-9567.423896637543,-23745.111816385146
-9729.886027701556,-23543.088539220433
-9813.67006817567,-23508.29229910312
-9839.335541780007,-23460.730624753938
-9729.673059933504,-23522.04317131425
-9756.647968444779,-23292.40624160598
-6393.844473473267,-20267.588448766834
-9509.124174964818,-17958.19081188499
-9425.88556842774,-23263.022725885687
-9283.131039175156,-22061.773997323675
-9843.298293870956,-23277.93411417323
-9801.883269405453,-22810.896384206364
-9713.454357436101,-23628.89802383303
-9484.050098678597,-23673.39333194127
-9772.155495598397,-23688.11753754795
-9848.969778630259,-23302.494175972475
-9850.447095157897,-22788.23178692781
-9864.322456995864,-21574.56995885792
-9802.006379084445,-23641.578769632335
-9854.790310070395,-22718.082430174065
-9858.620064353818,-22667.078606578307
-9823.836916387605,-23787.87567013344
-9849.192110863352,-23479.75796088151
-6709.427077321576,-23781.412854322673
-9298.424043123918,-23390.36243073262
-9527.43473642704,-23098.543578225905
-9853.88365665252,-23310.869822919823
-9791.81890090328,-23114.047352344096
-9448.804281807594,-15421.70588438135
-9847.067247897556,-23444.60710138707
-8629.883645778378,-15393.127369458953
-9854.065057591273,-23551.538250502716
-9738.796274720387,-23748.596720839865
-9554.032678266369,-23240.15114667562
-9806.15056050945,-23102.20447275271
-9160.826363315029,-23791.59037509516
-9581.891847704339,-23255.722075181053
-9776.761849807457,-23817.984999700362
-9651.640820444529,-23230.215046243073
-9827.485139056298,-23336.721377298727
-9305.233670776706,-20065.123404381695
-9843.093006480314,-23762.557666424684
-7148.163160689349,-23525.544280996794
-9085.240754551387,-23186.45667909545
-9809.975467927028,-23769.20427761285
-9847.947243422035,-23238.291067436487
-9673.37868179206,-23732.80339171486
-9728.12235346327,-23252.826952526157
-9860.721892379051,-14728.783953948512
-9783.490808854665,-23547.254954176304
-9777.084301728832,-23313.802571140757
-9861.004261125829,-22404.997854173438
-2270.271453228436,-23643.136737903573
-9819.157815669649,-23317.159141301516
-9732.688970217301,-23754.131041603763
-9572.428872666647,-23821.58677872125
-9672.021767694114,-23738.939393094854
-9837.204275584372,-23431.103026616023
-9767.792395094206,-22983.95594775972
-9729.669143695315,-23533.407136288894
-9436.465033675964,-23381.18402464553
-9630.31402914788,-23621.79943612982
-9081.674195457994,-23673.48476889578
-9774.507722073848,-23612.56484756813
-9834.664129430603,-18263.591320951302
-9623.848554694365,-23664.75041835354
-7984.72837838823,-23868.646839579626
-9858.128973684683,-23352.2832687728
-9810.473242840138,-23477.517624739176
-9673.585157025764,-23599.79430476756
-9833.621078677803,-23026.070096830168
-9837.737170685525,-23241.154196444084
-9106.069651752992,-23801.130471168566
-9683.09029269902,-23395.84842146925
-9835.874402928355,-23436.260701047722
-9834.497041752715,-23537.702914907888
-9749.642085813337,-23574.163316527643
-9845.748517122045,-23504.371545030528
-9846.25787256907,-23395.51181222568
-9817.808475231397,-23082.082219873304
-9825.618224126376,-23499.893071580158
-9822.124614583203,-23292.06575798591
-9522.460044395437,-23557.38022222139
-8414.231033398779,-23540.33735526748
-9745.158384672339,-23483.487944755376
-9848.115887745354,-18569.19175746196
-9842.83878351204,-22945.605665319767
-9761.175821688177,-23685.085044143307
-9437.163563150114,-23531.06217306249
-9858.933763846022,-22669.25930227837
-9687.938056693894,-23780.399644705965
-9832.735842657963,-23346.23155170849
-9652.023858899478,-23809.166413723695
-9860.037196909834,-22350.357230069523
-9759.433919036837,-23398.459034217954
-9229.862872836535,-23718.562957140417
-5218.480329242964,-23898.182046724218
-9852.899691083867,-23814.25379918473
-9848.321720287928,-23278.083427213067
-9561.054534633822,-23794.21033085301
-9616.929724087538,-23584.718464589463
-9822.443894355858,-23408.53825173846
-9821.311096516338,-23676.739936390983
-9523.258185486176,-23750.48107116146
-9861.088973015334,-19902.64297339113
-9400.105109375481,-15884.23457280641
-9870.571693989537,-18033.32002197998
-8126.816289257658,-13741.576287727401
-9819.233020508804,-23286.802746070898
-9421.319828773372,-23777.923438311278
-8603.64644897842,-23852.67730367039
-9623.154790067185,-23736.731836222363
-9748.758025521416,-23751.946459223953
-9638.762133807199,-23759.203687846562
-9269.34989258194,-23669.55002764988
-9769.830250006902,-23650.597663281835
-9853.563727064618,-23390.005029517044
-9715.35235169062,-23585.28910842558
-9866.434437817725,-18807.382298539538
-8885.940723140882,-13356.268308730034
-9840.063243170907,-23029.591387336997
-9858.373374443725,-22574.54172242567
-9806.652975488247,-23444.00036548252
-9855.514076156232,-22828.99334447434
-9838.722395337174,-23509.257233397497
-9857.055522133134,-22651.646097294233
-9755.64403258778,-23742.77863907828
-9679.90048486473,-23743.569759334325
-9861.138576675461,-22728.249478266614
-9636.291235752975,-23612.054091411097
-9315.349989245904,-23804.60807474162
-9840.307391279692,-23168.677164849407
-9671.344788947361,-23746.869078714586
-9283.683377303474,-23677.687443558858
-9727.036141265056,-20202.408706279126
-8243.298937098758,-11949.332853827873
-9716.125388914377,-20548.739631823606
-9555.667690512453,-23334.575286569612
-9741.2622326299,-23190.886163884734
-9860.360489272727,-22680.627575676306
-9846.44448227602,-21723.664245177937
-9848.972055332024,-21797.566324960513
-9851.694111632225,-23073.345055789396
-9785.750969659346,-20338.530150461975
-9438.564090441296,-23548.780029958492
-9818.147341912043,-23207.075642925938
-9147.786365524156,-23762.885643192458
-9823.51830604169,-23453.418206984858
-9782.568976004086,-23046.6565714182
